Tweet-Id,Friends,Tweets,Followers,Verified,Listed,Description,Image,Created,URL,Age,HasURL-TW,HasMedia-Tw,Label
1273718465216438272,3969,103047,4284,0,325,85,0,Fri Apr 15 19:31:16 +0000 2011,0,10,1,0,
1273720747748233216,399,278,175,0,74,39,1,Fri Mar 25 00:30:34 +0000 2016,0,5,0,0,__label3__
1273731287178567680,820,3669,131,0,0,33,1,Mon Nov 11 19:08:52 +0000 2019,0,2,1,0,
1273737457301893129,2862,1201,642,0,23,158,0,Wed Jan 02 13:25:09 +0000 2013,1,8,1,1,__label1__
1273737457301893129,2862,1201,642,0,23,158,0,Wed Jan 02 13:25:09 +0000 2013,1,8,1,0,__label1__
1273745035582988289,612,3201,2124,0,16,159,0,Wed Dec 15 23:15:11 +0000 2010,1,11,1,0,
1273827109002190856,0,1263120,13203,0,240,168,1,Fri May 24 09:27:42 +0000 2019,0,2,0,0,
1273842444191309825,2,61877,4643,1,25,144,1,Thu Aug 09 13:38:47 +0000 2018,1,3,0,0,__label1__
1273846811325849600,1612,10943,496,0,20,154,1,Sat Jul 28 10:18:49 +0000 2012,0,9,1,1,
1273880866146578440,149,347,140,0,0,92,0,Mon Dec 17 08:42:37 +0000 2018,1,3,0,0,__label3__
1273916158664757249,2861,9118,1951,0,48,148,0,Wed Mar 24 11:51:28 +0000 2010,1,11,1,1,__label1__
1273926910150692865,2335,3538,5912,0,166,151,0,Tue May 24 14:07:23 +0000 2011,1,10,1,1,
1273951672675577856,272,12674,752,0,57,130,0,Wed Mar 02 21:18:26 +0000 2011,1,10,1,0,
1273957545145782274,556,93761,1022,0,101,75,0,Sun Jan 02 08:55:38 +0000 2011,0,10,0,0,
1273967272932061184,1030,1020,304,0,16,126,0,Mon Dec 17 01:20:48 +0000 2012,1,9,0,1,__label3__
1273969855834832898,1812,5533,2246,0,155,85,0,Thu Mar 22 19:15:46 +0000 2012,1,9,1,0,__label3__
1273969882699378688,1051,2951,1302,0,37,157,1,Sat Oct 22 10:53:26 +0000 2011,1,10,1,0,__label3__
1273995046241607681,45,252391,59997,1,511,39,0,Sat May 08 13:21:45 +0000 2010,1,11,1,0,__label1__
1273996461991170049,27008,58124,29222,0,1655,137,1,Sun Mar 08 21:43:57 +0000 2015,1,6,0,1,
1274026931936264198,586,22017,1231,0,255,150,1,Tue Jan 13 12:15:47 +0000 2009,0,12,0,0,
1274055177637474304,397,868376,662,0,67,151,1,Sun Jun 14 07:21:15 +0000 2015,1,6,1,1,__label1__
1274064331693416448,139,287,131,0,16,134,0,Mon Jun 09 17:05:23 +0000 2014,1,7,1,0,
1274091971749937153,247,5262,132,0,1,118,0,Sat Jun 01 22:02:39 +0000 2019,0,2,1,0,
1274101172354211840,460,37508,1652,0,269,124,0,Sat Sep 05 00:10:40 +0000 2009,1,12,1,0,__label3__
1274148969380302848,641,401,234,0,3,143,1,Wed May 28 22:00:54 +0000 2014,1,7,1,1,__label1__
1274157793897902080,3387,72231,3905,0,347,140,0,Mon Feb 02 06:17:59 +0000 2009,1,12,0,0,
1274187267188256769,1217,10015,542,0,205,158,0,Wed Jul 21 21:45:10 +0000 2010,0,11,1,1,
1274273573998170114,545,13480,130478,1,218,157,1,Tue Jun 23 08:35:10 +0000 2009,1,12,1,0,
1274315940025569280,777,550,211,0,6,77,1,Sat Jan 30 21:10:39 +0000 2010,1,11,0,1,
1274358850678857729,27008,58124,29222,0,1655,137,1,Sun Mar 08 21:43:57 +0000 2015,1,6,1,1,__label1__
1274374167455031297,147,8240,60,0,0,101,1,Sat Aug 03 04:13:29 +0000 2019,0,2,1,0,__label3__
1274460020655218688,108,4214,214,0,3,163,1,Mon Aug 28 03:16:20 +0000 2017,1,4,1,1,__label1__
1274512345100886017,1651,30292,1597,0,4,151,1,Mon Aug 28 19:37:55 +0000 2017,0,4,0,1,
1274518787044376578,322,4211,208,0,13,29,0,Tue Mar 25 22:35:45 +0000 2014,0,7,1,1,
1274521235351670785,399,278,175,0,74,39,1,Fri Mar 25 00:30:34 +0000 2016,0,5,0,0,
1274537142987812866,426,28948,6183,0,0,134,0,Sun Feb 24 14:24:14 +0000 2008,1,13,1,0,
1274555960758067201,641,6613,173,0,3,57,0,Fri Jan 20 22:53:30 +0000 2012,0,9,0,1,
1274560815664820225,1,630,20,0,0,0,1,Mon Sep 10 15:20:25 +0000 2012,0,9,1,0,
1274564664769351681,193,5897,461,0,4,160,1,Thu Dec 26 13:49:28 +0000 2013,0,8,1,0,
1274573450145824768,276,391,27,0,1,79,1,Sat Jun 08 04:25:44 +0000 2013,0,8,1,1,__label3__
1274573670791471104,79,5059,91,0,0,160,1,Fri Sep 28 00:41:54 +0000 2018,0,3,1,0,
1274574626056597504,55,3396,20,0,3,34,1,Wed May 29 06:18:04 +0000 2013,1,8,1,0,
1274587668475604992,15726,59850,110395,0,38,162,1,Sat Nov 06 02:51:17 +0000 2010,1,11,1,0,
1274588047179255810,919,210022,768,0,0,0,1,Thu Feb 16 05:41:29 +0000 2017,0,4,0,0,
1274588048450174977,3228,103467,2594,0,10,41,1,Sun Nov 19 04:18:37 +0000 2017,0,4,0,0,
1274588330731208705,4811,33476,1409,0,25,123,0,Mon Aug 24 03:27:46 +0000 2015,1,6,0,0,__label3__
1274588388184784896,4099,103829,3412,0,4,154,0,Mon Aug 17 13:08:11 +0000 2015,0,6,1,0,
1274588872186433536,5957,378787,5418,0,8,135,1,Wed Aug 17 23:42:54 +0000 2016,0,5,1,0,
1274589909869715458,2512,28408,1684,0,4,123,1,Mon Mar 05 04:02:16 +0000 2018,0,3,0,1,__label3__
1274590247087673345,5003,273762,1173,0,10,150,1,Fri Jul 18 22:12:35 +0000 2014,0,7,1,1,__label3__
1274592193659846661,2672,248210,2330,0,2,66,1,Mon Apr 18 07:46:37 +0000 2011,0,10,1,1,
1274592436501659649,13798,139570,12565,0,209,55,1,Sun May 22 03:38:54 +0000 2011,0,10,0,1,
1274595348602744834,1129,12650,109,0,0,0,0,Sun Nov 16 00:31:13 +0000 2008,0,13,0,0,__label3__
1274595643080626176,152,340,34,0,5,82,0,Mon Jul 06 13:22:22 +0000 2015,1,6,1,0,
1274656843420151810,1,630,20,0,0,0,1,Mon Sep 10 15:20:25 +0000 2012,0,9,0,1,__label3__
1274683251576074241,1,630,20,0,0,0,1,Mon Sep 10 15:20:25 +0000 2012,0,9,0,1,
1274683808076443648,180,9100,171,0,8,159,0,Thu Jun 13 15:06:24 +0000 2013,0,8,1,1,__label3__
1274704157656711169,1067,9176,571,0,8,104,0,Sat Mar 16 17:32:17 +0000 2013,0,8,1,0,__label3__
1274711631507918850,669,34985,1035,0,12,147,0,Sat Feb 09 21:11:10 +0000 2013,0,8,0,0,
1274729932770312193,8152,86652,7473,0,2,131,1,Thu Mar 24 00:06:23 +0000 2011,0,10,1,1,
1274749109702811648,126,10471,46,0,0,0,0,Sun May 24 20:24:42 +0000 2009,0,12,1,0,
1274750552144932866,0,3625,4,0,0,0,1,Fri Apr 03 16:45:56 +0000 2020,0,1,1,0,__label3__
1274750875106308097,1594,149426,1514,0,1,89,1,Thu Mar 22 01:17:25 +0000 2012,0,9,1,1,__label3__
1274756544941502464,430,3558,3071,0,11,142,0,Wed May 19 03:25:16 +0000 2010,1,11,1,0,__label3__
1274793448969650176,193,7663,100,0,4,127,0,Mon Jul 27 23:52:45 +0000 2009,0,12,1,1,
1274965436795412481,93,530786,2518,0,352,0,1,Wed Feb 13 18:05:26 +0000 2013,0,8,1,1,
1274974169269243904,359,1404,660,0,14,113,0,Wed Jun 20 13:09:31 +0000 2018,1,3,0,0,
1274991147228762113,177,8580,66,0,0,23,0,Wed Feb 16 10:31:05 +0000 2011,1,10,0,0,
1274994767143862274,5085,7148,5593,0,581,156,1,Thu Jan 19 11:26:39 +0000 2012,1,9,0,0,__label1__
1275031843964809217,140,601,78,0,1,144,1,Thu Sep 07 10:02:18 +0000 2017,0,4,0,1,
1275051084487286787,1673,1665,1089,0,10,120,0,Wed May 14 09:39:06 +0000 2014,1,7,1,0,
1275078370871500807,6080,9411,15519,0,329,151,0,Thu May 07 22:20:56 +0000 2009,1,12,0,0,
1275088077833138177,1,630,20,0,0,0,1,Mon Sep 10 15:20:25 +0000 2012,0,9,1,0,
1275099457747640320,4163,10672,5680,0,382,99,0,Wed Aug 22 21:44:40 +0000 2012,1,9,0,0,
1275109594604490753,3206,77575,6206,0,103,103,0,Wed Jan 21 11:00:27 +0000 2015,1,6,1,1,__label1__
1275115296144138242,10510,5182,10349,0,22,90,0,Wed Mar 17 06:12:06 +0000 2010,0,11,0,0,__label3__
1275135370280210432,5047,470014,4714,0,152,15,1,Fri Jul 28 08:00:40 +0000 2017,0,4,0,0,__label3__
1275234022122090496,470,10635,622,0,7,160,0,Fri Aug 22 21:48:24 +0000 2014,1,7,0,1,
1275279958030659584,2503,5755,5951,0,25,49,0,Tue Jun 28 23:43:06 +0000 2011,1,10,1,0,__label3__
1275332622131003392,509,23202,829,0,68,151,0,Tue Nov 11 22:50:12 +0000 2014,1,7,0,0,
1275339873986248707,4749,40765,17102,0,596,160,0,Wed Mar 06 15:50:00 +0000 2013,1,8,1,0,__label3__
1275383340552552449,539,1485,358,0,8,60,0,Mon Nov 22 13:34:38 +0000 2010,1,11,1,0,
1275412758918582273,8,1255,18,0,0,84,1,Sat Sep 21 15:25:56 +0000 2019,0,2,0,0,
1275428491757051906,7266,19944,16720,0,260,156,0,Thu Jul 14 18:59:53 +0000 2016,1,5,1,0,
1275456123382804483,503,18234,2095,0,68,160,1,Mon Jun 07 12:27:31 +0000 2010,1,11,0,0,
1275480496923967488,562,6052,351,0,14,156,0,Fri Jan 05 21:39:17 +0000 2018,1,3,1,0,__label1__
1275511691317559296,27,597,147,0,6,122,0,Wed Jul 25 01:21:40 +0000 2018,1,3,1,0,__label3__
1275630117729914881,296,3448,139,0,36,64,1,Sat Nov 07 05:30:21 +0000 2009,1,12,1,1,
1275691720391491584,3797,33143,5014,0,302,129,0,Tue Feb 05 17:41:25 +0000 2013,1,8,0,0,__label3__
1275706992275980289,836,5310,1024,0,18,103,0,Sun Sep 11 13:04:26 +0000 2016,1,5,1,0,
1275807142616993794,27008,58124,29222,0,1655,137,1,Sun Mar 08 21:43:57 +0000 2015,1,6,0,0,
1275808740202217473,128,788,64,0,1,152,1,Wed Jan 05 14:53:46 +0000 2011,1,10,0,1,
1275849312975626242,1413,88941,944,0,13,157,1,Sat Oct 13 11:04:18 +0000 2018,0,3,0,0,__label3__
1275900550299766784,1159,14627,590,0,18,37,0,Thu Oct 15 19:00:28 +0000 2009,0,12,0,1,__label2__
1275953250357907457,0,1263121,13204,0,240,168,1,Fri May 24 09:27:42 +0000 2019,0,2,1,0,__label1__
1276015358189531138,2137,4719,20942,0,140,163,0,Fri Jul 10 18:27:31 +0000 2009,1,12,0,0,__label3__
1276047452722696192,59,987,54,0,0,106,1,Mon Jul 09 04:39:37 +0000 2018,0,3,0,1,
1276062700280446981,133,15453,283,0,527,68,0,Wed Jun 24 13:23:20 +0000 2009,0,12,1,0,
1276092390944710657,827,609,239,0,9,146,0,Thu Jun 07 18:56:03 +0000 2012,1,9,1,0,__label3__
1276126746237173760,3513,6141,6460,0,75,153,0,Thu Sep 03 07:58:50 +0000 2009,1,12,0,1,
1276126761135341569,1,50686,1409,0,43,155,0,Tue Jun 05 21:38:35 +0000 2018,0,3,0,0,
1276168789328003075,17,86092,142,0,0,164,1,Wed Nov 27 21:21:43 +0000 2019,1,2,1,0,__label3__
1276169637856772098,510,764,228,0,5,160,1,Tue Sep 21 13:22:39 +0000 2010,1,11,0,1,__label3__
1276177260521893888,251,250,164,0,1,158,1,Fri Jul 26 19:23:19 +0000 2019,1,2,1,0,__label3__
1276228669229457413,1642,10532,1334,0,144,160,0,Fri Dec 26 21:53:39 +0000 2008,1,13,1,1,
1276228788037341189,1008,2263,467,0,29,131,0,Thu Dec 08 01:01:29 +0000 2011,1,10,1,0,__label1__
1276298173133266946,131,2228,50,0,1,47,1,Wed Feb 28 04:48:59 +0000 2018,1,3,1,1,__label1__
1276309473859158022,1,572089,10296,0,127,90,1,Sat Jun 22 13:28:09 +0000 2019,0,2,1,0,__label3__
1276332963190448130,55,2704,114,0,6,24,0,Wed Sep 24 12:02:15 +0000 2014,1,7,1,1,__label3__
1276363818629808128,1651,30292,1597,0,4,151,1,Mon Aug 28 19:37:55 +0000 2017,0,4,1,0,
1276471839137714187,498,4005,1260,0,31,104,1,Wed Jul 01 11:18:23 +0000 2015,1,6,1,0,
1276524152871100416,867,417,390,0,0,97,1,Tue Jan 22 14:19:15 +0000 2019,1,2,0,0,
1276553334837649408,23,3738,151509,1,336,150,0,Fri Apr 15 14:01:38 +0000 2011,1,10,1,0,
1276602380218335237,1117,939,413,0,22,160,0,Tue Aug 09 13:43:42 +0000 2011,1,10,0,0,
1276695575510028289,1404,16756,1363,0,4,94,1,Fri Nov 29 05:44:28 +0000 2019,1,2,1,0,__label3__
1276726952225673216,210,402,47,0,0,155,1,Fri May 19 19:15:57 +0000 2017,1,4,1,1,
1276770322579152896,1971,17624,913,0,46,155,0,Thu Feb 26 16:58:02 +0000 2015,1,6,0,0,
1276802452315090944,188,15587,73033,1,142,0,0,Sun Oct 11 12:22:13 +0000 2009,0,12,1,0,__label1__
1276802763855257601,4960,10147,487,0,2,93,0,Tue Nov 24 10:30:51 +0000 2009,0,12,1,0,__label1__
1276815339632893952,111,5164,35,0,0,0,1,Thu Feb 19 05:37:25 +0000 2015,0,6,1,0,
1276819305749835776,397,18932,159,0,1,0,1,Mon Jul 22 17:41:40 +0000 2019,0,2,1,0,
1276851898033856513,439,6756,2195,0,33,102,1,Thu Jul 30 16:54:56 +0000 2009,0,12,0,1,__label1__
1276862938272477184,990,18787,870,0,7,157,1,Mon Jan 08 16:56:18 +0000 2018,1,3,1,0,
1276901668802576384,935,5943,293,0,4,116,1,Thu Feb 13 00:32:15 +0000 2020,0,1,1,1,
1276908280787468288,1,964,309,0,1,98,0,Sun Dec 15 10:15:19 +0000 2013,1,8,1,0,__label3__
1276920221563932672,707,1237,680,0,0,101,1,Thu May 07 16:29:41 +0000 2020,0,1,1,1,__label3__
1276994717427707905,797,4678,964,0,0,144,1,Sun Aug 25 10:55:22 +0000 2019,1,2,1,0,
1277013638751059968,126,14122,41,0,0,0,1,Tue Aug 21 03:10:18 +0000 2018,0,3,0,0,
1277062212985720838,705,9431,409,0,2,33,0,Tue Apr 18 03:55:34 +0000 2017,1,4,1,0,
1277130833074114561,214,22470,561,0,147,152,0,Tue May 24 19:54:50 +0000 2011,1,10,0,0,__label3__
1277212732731936768,244,920,140,0,0,29,1,Thu Jun 18 19:37:35 +0000 2020,0,1,1,0,
1277244122076676099,257,1927,260,0,2,155,0,Tue Jan 09 17:25:00 +0000 2018,1,3,0,1,
1277254897654775808,773,703,579,0,2,151,1,Mon Jun 22 15:56:18 +0000 2020,1,1,1,0,__label3__
1277304407386804224,14785,242469,29861,0,266,78,0,Sat Jun 27 06:39:51 +0000 2009,0,12,1,1,__label3__
1277304407386804224,14785,242469,29861,0,266,78,0,Sat Jun 27 06:39:51 +0000 2009,0,12,1,1,__label1__
1277529573370916864,3628,2803,4018,0,65,142,1,Wed Apr 22 12:02:44 +0000 2009,1,12,1,0,__label3__
1277534666547818496,1251,878,798,0,15,156,0,Wed Apr 11 01:47:14 +0000 2012,1,9,1,0,__label3__
1277574940649312256,3085,69164,10182,0,1305,131,0,Sat Aug 16 08:09:24 +0000 2008,1,13,0,0,
1277607749887700992,792,225,171,0,1,113,0,Mon Apr 23 22:12:49 +0000 2018,1,3,1,0,
1277614063023984646,3147,7160,1494,0,145,153,0,Wed Apr 21 16:52:56 +0000 2010,1,11,0,0,
1277633172704907264,850,83859,14999,0,1209,106,0,Mon Nov 05 17:56:51 +0000 2007,1,14,0,1,__label1__
1277633766337531905,27,597,147,0,6,122,0,Wed Jul 25 01:21:40 +0000 2018,1,3,0,0,__label3__
1277633788827381760,1,105036,932,0,11,117,1,Fri Jan 24 11:43:10 +0000 2020,1,1,0,0,
1277635695998201859,261,1263,475,0,1,154,0,Thu Apr 30 21:57:07 +0000 2009,0,12,1,1,
1277645314778898433,3820,29824,903,0,2,154,1,Wed Aug 20 11:27:53 +0000 2014,1,7,1,0,__label3__
1277649121835270144,935,5943,293,0,4,116,1,Thu Feb 13 00:32:15 +0000 2020,0,1,1,1,
1277663126243045376,2499,38441,3823,0,1422,159,0,Mon Apr 07 05:55:13 +0000 2014,1,7,1,1,__label3__
1277681210899214342,1678,5593,1467,0,37,159,1,Wed Mar 28 15:48:40 +0000 2012,1,9,1,0,__label3__
1277682222577758208,2508,21267,73,0,1,146,1,Tue Nov 30 19:29:28 +0000 2010,0,11,1,0,
1277685351516114947,376,8671,569,0,39,68,0,Tue Aug 02 17:16:27 +0000 2011,1,10,0,1,
1277718238206414848,3628,2803,4018,0,65,142,1,Wed Apr 22 12:02:44 +0000 2009,1,12,1,0,
1277741650811539459,2172,5733,2695,0,61,98,0,Wed Dec 07 18:15:23 +0000 2011,1,10,1,1,
1277789984729133056,335,1252,29,0,0,141,1,Fri Jul 13 12:59:11 +0000 2012,0,9,0,0,__label3__
1277805399551295489,101,877,40,0,0,34,1,Sun Feb 17 10:49:12 +0000 2019,0,2,1,0,
1277808896019623937,40,4288,6223,1,59,120,1,Thu Sep 07 12:45:12 +0000 2017,1,4,1,1,
1277857586847465472,334,808,29,0,0,67,1,Sun Apr 08 15:24:08 +0000 2012,0,9,1,1,
1277865653307834368,32,508,201,0,1,115,1,Wed Feb 03 12:31:03 +0000 2010,1,11,1,0,
1277874719748808705,0,7028,7,0,1,14,1,Sat Aug 24 11:58:19 +0000 2019,1,2,1,0,__label3__
1277874719748808705,0,7028,7,0,1,14,1,Sat Aug 24 11:58:19 +0000 2019,1,2,1,1,__label3__
1277948960993312769,5003,99884,3147,0,146,158,0,Fri Jan 07 12:51:35 +0000 2011,1,10,0,0,__label3__
1277981725025374210,700,9057,61592,1,948,135,0,Tue Dec 16 22:38:05 +0000 2008,1,13,1,0,__label3__
1277992475810951170,4996,180497,2019,0,1332,136,0,Sat Nov 29 11:08:22 +0000 2008,0,13,1,0,__label2__
1277998794592923649,450,2017,452,0,20,92,0,Sat Jan 02 06:25:09 +0000 2010,1,11,1,0,
1278044903616937986,1702,15044,2508,0,491,160,0,Mon Feb 01 07:50:47 +0000 2010,1,11,1,0,
1278124091250110464,810,3680,425,0,7,158,0,Sat Jan 09 17:57:20 +0000 2016,1,5,1,0,
1278125867940659202,0,1263122,13204,0,240,168,1,Fri May 24 09:27:42 +0000 2019,0,2,1,0,
1278169364668153857,378,2901,816,0,151,151,0,Fri Dec 31 18:01:33 +0000 2010,1,11,1,0,__label1__
1278170483612102656,0,1263122,13204,0,240,168,1,Fri May 24 09:27:42 +0000 2019,0,2,0,1,
1278207554540253185,100,45,12,0,1,109,1,Wed May 13 06:56:46 +0000 2020,1,1,1,0,
1278210547465388032,1186,66043,2093,0,46,156,1,Wed Mar 24 03:54:24 +0000 2010,1,11,0,0,
1278263731365937152,35,802,83,0,1,105,1,Mon Apr 20 14:45:23 +0000 2020,1,1,0,1,
1278348919769088000,194,714,38,0,0,160,0,Sun Oct 18 22:38:54 +0000 2015,1,6,0,1,
1278352386826727425,0,5,0,0,0,0,1,Wed Jul 01 15:31:19 +0000 2020,0,1,1,0,
1278356544929714178,547,4230,3285,0,0,81,1,Mon Mar 30 02:50:42 +0000 2020,1,1,0,1,
1278363488847638531,1069,26466,12328,0,256,85,1,Mon Apr 10 12:23:32 +0000 2017,1,4,1,1,
1278380668976840705,95,24,16,0,0,0,0,Mon Sep 23 00:32:57 +0000 2013,1,8,0,1,__label3__
1278384784784441345,342,231,351,0,0,84,0,Tue Dec 01 13:54:35 +0000 2015,1,6,0,1,
1278407877842087936,238,3097,755,0,0,155,1,Fri Aug 23 02:24:56 +0000 2019,1,2,1,0,
1278420874140450818,1411,12083,1357,0,168,156,0,Thu Jul 08 20:49:00 +0000 2010,1,11,1,1,__label1__
1278570542170169344,65,1098,8,0,0,119,0,Sun Dec 16 09:44:26 +0000 2018,0,3,1,1,
1278599507127734272,246,5093,984,0,12,152,1,Wed Jun 17 08:41:18 +0000 2020,1,1,1,0,
1278606846413152256,4599,13976,8366,0,198,143,0,Fri Apr 12 13:13:32 +0000 2013,1,8,0,1,
1278612596069892096,1096,27282,10646,0,333,140,0,Tue Apr 28 17:06:59 +0000 2009,1,12,1,0,
1278664742073139206,1757,9682,4268,0,182,118,0,Tue Jul 16 14:45:34 +0000 2013,1,8,0,1,
1278712652764786696,1290,15164,898,0,17,158,1,Sun Oct 16 20:00:07 +0000 2016,1,5,1,1,__label3__
1278742979679789057,27,597,147,0,6,122,0,Wed Jul 25 01:21:40 +0000 2018,1,3,1,0,
1278746833821396992,261,3999,2527,0,103,106,0,Tue Mar 23 21:37:06 +0000 2010,1,11,1,1,
1278761648111509504,464,1291,33,0,2,21,1,Fri Sep 06 23:10:38 +0000 2019,1,2,1,1,__label3__
1278856628511670273,313,1730,109,0,0,23,1,Mon Oct 29 15:12:08 +0000 2018,1,3,0,0,
1278939128378376192,1574,42906,1605,0,70,160,0,Thu Oct 22 17:49:36 +0000 2009,1,12,1,1,
1278940264191586304,226,6320,264,0,0,110,1,Fri Mar 20 12:59:33 +0000 2020,1,1,1,1,
1278963695704592384,109,67,43,0,0,153,1,Fri Jun 19 12:26:42 +0000 2020,1,1,0,0,
1278965952239988738,377,129942,1079311,1,1566,139,0,Wed Jun 30 14:55:57 +0000 2010,1,11,1,0,
1278995618946408448,274,5446,927,0,5,128,0,Thu Jul 14 03:11:34 +0000 2011,0,10,1,0,__label3__
1279003419500404738,272,2960,118,0,1,57,1,Mon Oct 09 12:50:12 +0000 2017,1,4,1,1,__label1__
1279009445457076224,1189,18931,3616,0,229,146,0,Mon Jul 22 00:09:49 +0000 2013,1,8,1,0,
1279009685820059648,1638,1806,794,0,19,75,0,Tue May 07 16:12:53 +0000 2019,1,2,1,0,__label3__
1279019255946567685,361,7136,6008,0,105,121,0,Wed Apr 28 08:17:39 +0000 2010,1,11,1,0,
1279055652871118850,82,560,1146,0,6,148,1,Mon Jan 18 10:57:02 +0000 2016,1,5,1,0,__label3__
1279067497178836993,50,882,39,0,8,0,1,Mon Feb 16 17:34:37 +0000 2015,1,6,0,0,
1279096153481469953,2182,3534,5895,0,257,82,0,Wed Jul 31 19:25:06 +0000 2013,1,8,1,0,__label3__
1279105301376053248,16,643,13,0,0,36,1,Mon Jan 06 14:46:19 +0000 2020,1,1,1,0,__label3__
1279139652633530370,2519,21626,3321,0,90,65,0,Mon Dec 05 11:51:43 +0000 2016,1,5,1,1,__label3__
1279139652633530370,2519,21626,3321,0,90,65,0,Mon Dec 05 11:51:43 +0000 2016,1,5,1,0,__label1__
1279295728553091073,71,67,2,0,0,12,1,Sat Jul 04 05:41:17 +0000 2020,0,1,1,0,
1279311037754257408,547,4230,3285,0,0,81,1,Mon Mar 30 02:50:42 +0000 2020,1,1,1,0,
1279400347497357312,989,35976,1968,0,88,105,0,Mon Nov 23 13:31:15 +0000 2009,1,12,1,0,__label3__
1279604125219663873,57,171,20,0,0,0,1,Sun Jun 28 08:23:38 +0000 2020,1,1,1,0,
1279641325332094976,424,100496,567,0,107,0,0,Tue Jul 28 07:07:37 +0000 2009,0,12,0,0,
1279642739882127360,258,25498,55664,1,176,139,0,Thu Aug 27 04:57:51 +0000 2009,1,12,0,0,
1279674446500986880,0,1263122,13204,0,240,168,1,Fri May 24 09:27:42 +0000 2019,0,2,1,0,
1279705755269107712,109,1547,78,0,3,141,0,Wed May 16 09:30:51 +0000 2012,1,9,1,0,
1279762826370809856,799,3480,570,0,61,141,0,Sat May 07 16:11:32 +0000 2011,1,10,1,0,__label1__
1279763217766588416,17787,67790,44608,0,2332,156,1,Sat Mar 01 16:45:26 +0000 2014,1,7,0,0,__label1__
1279791210719178752,5254,1907,10103,1,219,160,1,Tue Jun 23 13:39:51 +0000 2015,1,6,1,0,
1279792043884044289,125,7828,37,0,1,117,1,Tue Feb 19 11:43:12 +0000 2019,0,2,1,0,
1279792422629842951,1385,1189,548,0,6,92,0,Wed Sep 13 14:52:07 +0000 2017,1,4,1,0,
1279832286142189569,357,3644,1027,0,47,71,0,Thu Aug 28 16:53:43 +0000 2008,1,13,1,0,__label3__
1279835545963769858,241,104351,26471,0,1226,55,0,Mon Jun 11 19:58:31 +0000 2012,1,9,1,0,__label3__
1279837633451929600,3387,72231,3905,0,347,140,0,Mon Feb 02 06:17:59 +0000 2009,1,12,1,0,
1279936686567370753,753,608,281,0,1,134,1,Sun Apr 26 07:26:57 +0000 2020,0,1,1,0,
1280032788943499264,1404,16756,1363,0,4,94,1,Fri Nov 29 05:44:28 +0000 2019,1,2,1,0,
1280035043830718465,23,44,19,0,0,115,0,Sat Jan 14 13:02:33 +0000 2017,1,4,1,0,
1280050162178670592,2705,8932,2636,0,43,159,0,Thu Sep 02 17:22:35 +0000 2010,1,11,0,0,__label1__
1280092673576259584,1652,1691,1848,0,36,78,0,Wed May 16 20:23:21 +0000 2012,1,9,1,0,
1280123442319237120,841,1744,198,0,2,151,1,Tue Dec 08 21:07:23 +0000 2015,1,6,1,0,__label1__
1280123969341992960,306,256,126,0,1,114,1,Fri Jun 10 10:34:27 +0000 2016,1,5,1,0,__label3__
1280133687145664512,354,501,237,0,2,160,0,Thu Dec 20 10:20:02 +0000 2018,1,3,1,1,
1280157066611560448,27008,58124,29222,0,1655,137,1,Sun Mar 08 21:43:57 +0000 2015,1,6,0,0,__label3__
1280170079947239432,27,597,147,0,6,122,0,Wed Jul 25 01:21:40 +0000 2018,1,3,0,0,
1280170102516854784,1,105036,932,0,11,117,1,Fri Jan 24 11:43:10 +0000 2020,1,1,0,0,__label3__
1280195371420000257,106,268,30,0,0,79,1,Tue Nov 13 23:08:57 +0000 2018,0,3,0,0,
1280199641749954561,58,747,104,0,4,154,1,Fri Oct 18 15:24:46 +0000 2013,1,8,1,0,__label3__
1280246115871358983,15567,209684,105673,1,5621,160,0,Wed Aug 06 05:20:16 +0000 2014,1,7,0,0,
1280277482575298561,557,2147,76,0,1,35,1,Sat Dec 31 20:47:48 +0000 2016,0,5,1,0,
1280278891446312961,983,16494,1279,0,6,147,0,Thu Dec 27 17:37:19 +0000 2018,1,3,0,0,__label3__
1280280796474093569,0,1263123,13204,0,240,168,1,Fri May 24 09:27:42 +0000 2019,0,2,1,1,__label1__
1280301901397938176,0,26,3,0,0,40,1,Wed Mar 11 01:35:59 +0000 2020,1,1,1,0,
1280378674777411589,1901,7337,362,0,185,135,0,Wed May 20 19:48:21 +0000 2015,1,6,0,0,__label3__
1280480765395025920,5060,16624,2706,0,17,144,0,Thu Jul 28 19:33:55 +0000 2016,1,5,1,0,__label2__
1280487584473456644,1468,2176,2102,0,29,152,0,Tue Jun 12 15:08:49 +0000 2018,1,3,0,0,
1280490335521640450,967,33055,981,0,54,22,0,Thu Nov 12 15:29:30 +0000 2015,1,6,0,0,__label1__
1280497383097368577,12437,150727,18333,0,822,152,0,Wed Mar 13 15:33:18 +0000 2013,1,8,0,0,
1280505626674823175,1702,15044,2508,0,491,160,0,Mon Feb 01 07:50:47 +0000 2010,1,11,0,0,__label3__
1280517780702482433,9840,35403,60566,0,1260,139,0,Mon May 02 17:47:28 +0000 2011,1,10,0,0,__label1__
1280519466632318977,0,149,0,0,0,40,1,Mon Jun 29 13:56:55 +0000 2020,0,1,0,0,
1280529748725121034,241,104351,26471,0,1226,55,0,Mon Jun 11 19:58:31 +0000 2012,1,9,1,0,
1280714125115559937,1149,2440,330,0,9,113,0,Sat Jan 03 15:47:10 +0000 2015,1,6,1,0,__label1__
